"File Name","Collection Name#1","Work Type#1","Work Type Vocab#1","Work Type Refid#1","Work Title#1","Work Title Type#1","Work Agent Name#1","Work Agent Name Vocab#1","Work Agent Name Refid#1","Work Agent Name Type#1","Work Agent Role#1","Work Agent Role Vocab#1","Work Agent Role Refid#1","Work Date#1","Work Date Type#1","Subject Term#1","Subject Type#1","Subject Vocab#1","Subject Refid#1","Subject Term#10","Subject Type#10","Subject Vocab#10","Subject Refid#10","Subject Term#11","Subject Type#11","Subject Vocab#11","Subject Refid#11","Subject Term#12","Subject Type#12","Subject Vocab#12","Subject Refid#12","Subject Term#13","Subject Type#13","Subject Vocab#13","Subject Refid#13","Subject Term#14","Subject Type#14","Subject Vocab#14","Subject Refid#14","Subject Term#15","Subject Type#15","Subject Vocab#15","Subject Refid#15","Subject Term#16","Subject Type#16","Subject Vocab#16","Subject Refid#16","Subject Term#17","Subject Type#17","Subject Vocab#17","Subject Refid#17","Subject Term#2","Subject Type#2","Subject Vocab#2","Subject Refid#2","Subject Term#3","Subject Type#3","Subject Vocab#3","Subject Refid#3","Subject Term#4","Subject Type#4","Subject Vocab#4","Subject Refid#4","Subject Term#5","Subject Type#5","Subject Vocab#5","Subject Refid#5","Subject Term#6","Subject Type#6","Subject Vocab#6","Subject Refid#6","Subject Term#7","Subject Type#7","Subject Vocab#7","Subject Refid#7","Subject Term#8","Subject Type#8","Subject Vocab#8","Subject Refid#8","Subject Term#9","Subject Type#9","Subject Vocab#9","Subject Refid#9","Location Name#1","Location Type#1","Location Refid#1","Location Refid Type#1","Work Measurements#1","Work measurement#1","Work Measurement Type#1","Work Measurement Unit#1","Work measurement#2","Work Measurement Type#2","Work Measurement Unit#2","Material#1","Material Type#1","Material Vocab#1","Material Refid#1","Material#2","Material Type#2","Material Vocab#2","Material Refid#2","Material#3","Material Type#3","Material Vocab#3","Material Refid#3","Technique#1","Technique Vocab#1","Technique Refid#1","Technique#2","Technique Vocab#2","Technique Refid#2","Style Period#1","Style Period Vocab#1","Style Period Refid#1","Cultural Context#1","Cultural Context Vocab#1","Cultural Context Refid#1","Cultural Context#2","Cultural Context Vocab#2","Cultural Context Refid#2","Work Description#1","Image Rights#1","Image Source Type#1","Image Source Refid Type#1","Image Source Refid Type#2","Image Measurement#1","Image Measurement Type#1","Image Measurement Unit#1","Image Agent Name#1","Image Agent Type#1","Image Agent Role#1","Image Date#1","Image Date Type#1","Image Work Type#1","Image Work Type Vocab#1","Image Work Type Refid#1","Identifier ARK#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"cosv2n05.tif","Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses","watercolors (paintings)","aat","300078925","Plate V: Late Middle Ages German cap, coiffure, turban","cited","Westermeier, Clifford P. (Clifford Peter), 1910-","naf","n 86124441","personal","illustrator","aat","300025123","1938","publication","hairstyles","descriptiveTopic","aat","300262903","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","caps (headgear)","descriptiveTopic","aat","300046094","headbands (headgear)","descriptiveTopic","aat","300046115","turbans","descriptiveTopic","aat","300046127","chaperons","descriptiveTopic","aat","300210732","neckwear","descriptiveTopic","aat","300209284","pelt","descriptiveTopic","aat","300193371","cloth","descriptiveTopic","aat","300162391","collars (neckwear)","descriptiveTopic","aat","300210058","University of Colorado at Boulder Special Collections Department","repository","GT2110.W47","shelfList","29.2 cm (L) x 21.6 cm (W)","29.2","length","cm","21.6","width","cm","watercolor (paint)","medium","aat","300015045","","","","","","","","","painting (image-making)","aat","300054216","","","","Late Medieval","aat","300111307","German","ULAN Nationalities and Places","901800","","","","a. German---a rich merchant with cap of ermine and elongated crown falling to the shoulders. About 1355. b. German---a soldier in court garb. Flowing hair bound with cord of striped fabric. 1300. c. German---a wealthy gentleman. Headdress of the turban type, bound and draped with loose end falling over the shoulder. About 1375.","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","book","citation","URI","104682780","fileSize","bytes","Palombi, Melissa Olympia","personal","scanning technician","3/5/2009","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/r3367t85240n","338416","4862","cosv2n05.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~52~52~338416~123567"
"cosv3n06.tif","Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses","watercolors (paintings)","aat","300078925","Plate VI: 17th Century English hat, coiffures","cited","Westermeier, Clifford P. (Clifford Peter), 1910-","naf","n 86124441","personal","illustrator","aat","300025123","1938","publication","hairstyles","descriptiveTopic","aat","300262903","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","hats","descriptiveTopic","aat","300046106","motifs","descriptiveTopic","aat","300009700","plumes (ornaments)","descriptiveTopic","aat","300203648","jewelry","descriptiveTopic","aat","300209286","ruffs","descriptiveTopic","aat","300210072","collars (neckwear)","descriptiveTopic","aat","300210058","necklaces","descriptiveTopic","aat","300046001","lace (needlework)","descriptiveTopic","aat","300132861","University of Colorado at Boulder Special Collections Department","repository","GT2110.W47","shelfList","29.2 cm (L) x 21.6 cm (W)","29.2","length","cm","21.6","width","cm","watercolor (paint)","medium","aat","300015045","","","","","","","","","painting (image-making)","aat","300054216","","","","Baroque","aat","300021147","English","ULAN Nationalities and Places","901310","","","","a. English---riding hat with broad brim, trimmed with twisted cord. About 1640. b. English---hair drawn back to a flat coil on the side. Side locks worn long to the shoulders. About 1639. c. English---hair is strained back to a flat coil behind. An ostrich plume resting across the crest of the hair. About 1625.","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","book","citation","URI","104149832","fileSize","bytes","Palombi, Melissa Olympia","personal","scanning technician","3/6/2009","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/js1k6r64d42n","338910","4862","cosv3n06.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~52~52~338910~123593"
"cosv1n06.tif","Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses","watercolors (paintings)","aat","300078925","Plate VI: Grecian helmet, headdress, headdress","cited","Westermeier, Clifford P. (Clifford Peter), 1910-","naf","n 86124441","personal","illustrator","aat","300025123","1938","publication","goldwork","descriptiveTopic","aat","300044045","motifs","descriptiveTopic","aat","300009700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","combs (armor components)","descriptiveTopic","aat","300203650","lappets","descriptiveTopic","aat","300210770","miters","descriptiveTopic","aat","300212995","helmets","descriptiveTopic","aat","300036794","hairstyles","descriptiveTopic","aat","300262903","headbands (headgear)","descriptiveTopic","aat","300046115","metalwork","descriptiveTopic","aat","300015336","galloon","descriptiveTopic","aat","300231784","University of Colorado at Boulder Special Collections Department","repository","GT2110.W47","shelfList","29.2 cm (L) x 21.6 cm (W)","29.2","length","cm","21.6","width","cm","watercolor (paint)","medium","aat","300015045","","","","","","","","","painting (image-making)","aat","300054216","","","","Greek (ancient)","aat","300020072","Ancient Greek","ULAN Nationalities and Places","906710","","","","a. A helmet of the type worn by the soldiers of Greece. b. A lady of rank with hair arranged as a crown. Caught in the back with a head band of cord, or a fillet of gold. c. A gentleman of rank with the 'Adonis' ruddy hair and beard arranged in sculptured curls. A mitre of gold was frequently added.","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","book","citation","URI","105282668","fileSize","bytes","Palombi, Melissa Olympia","personal","scanning technician","2/24/2009","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/kc9w5t94973n","338036","4862","cosv1n06.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~52~52~338036~123548"
"cosv2n06.tif","Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses","watercolors (paintings)","aat","300078925","Plate VI: Late Middle Ages Italian headdress, cap, headdress","cited","Westermeier, Clifford P. (Clifford Peter), 1910-","naf","n 86124441","personal","illustrator","aat","300025123","1938","publication","hennins","descriptiveTopic","aat","300210759","galloon","descriptiveTopic","aat","300231784","jewelry","descriptiveTopic","aat","300209286","","","","","","","","","","","","","","","","","","","","","","","","","frontlets (headgear)","descriptiveTopic","aat","300266677","gems (object genres)","descriptiveTopic","aat","300011172","lappets","descriptiveTopic","aat","300210770","collars (neckwear)","descriptiveTopic","aat","300210058","embroidery (visual works)","descriptiveTopic","aat","300264024","headcloths (headgear)","descriptiveTopic","aat","300213003","veils (headcloths)","descriptiveTopic","aat","300046128","skullcaps (caps)","descriptiveTopic","aat","300046125","University of Colorado at Boulder Special Collections Department","repository","GT2110.W47","shelfList","29.2 cm (L) x 21.6 cm (W)","29.2","length","cm","21.6","width","cm","watercolor (paint)","medium","aat","300015045","","","","","","","","","painting (image-making)","aat","300054216","","","","Early Renaissance","aat","300021141","Italian","ULAN Nationalities and Places","902300","","","","a. Italian---a high-born lady with the fore-runner of the hennin. Note clutch on forehead hidden by jewel. About 1350. b. Italian---a maiden with simple embroidered cap. c. Italian---a lady in waitingsimple draped headdress.","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","book","citation","URI","104447388","fileSize","bytes","Palombi, Melissa Olympia","personal","scanning technician","3/5/2009","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/n8636n1955v9","338435","4862","cosv2n06.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~52~52~338435~123568"
"cosv3n07.tif","Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses","watercolors (paintings)","aat","300078925","Plate VII: 17th Century English hat,coiffure, helmet","cited","Westermeier, Clifford P. (Clifford Peter), 1910-","naf","n 86124441","personal","illustrator","aat","300025123","1938","publication","wigs","descriptiveTopic","aat","300046049","perukes","descriptiveTopic","aat","300210864","helmets","descriptiveTopic","aat","300036794","hairstyles","descriptiveTopic","aat","300262903","","","","","","","","","","","","","","","","","","","","","hats","descriptiveTopic","aat","300046106","metalwork","descriptiveTopic","aat","300015336","galloon","descriptiveTopic","aat","300231784","plumes (ornaments)","descriptiveTopic","aat","300203648","sashes (costume accessories)","descriptiveTopic","aat","300216864","burgonets","descriptiveTopic","aat","300036806","collars (neckwear)","descriptiveTopic","aat","300210058","fringe","descriptiveTopic","aat","300227830","University of Colorado at Boulder Special Collections Department","repository","GT2110.W47","shelfList","29.2 cm (L) x 21.6 cm (W)","29.2","length","cm","21.6","width","cm","watercolor (paint)","medium","aat","300015045","","","","","","","","","painting (image-making)","aat","300054216","","","","Baroque","aat","300021147","English","ULAN Nationalities and Places","901310","","","","a. English-periwig and a large brimmed low crowned hat of felt. Flowing plume. b. English---hair worn in the simple fashion before the advent of the periwig. About 1620. c. English---a helmet of the period.","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","book","citation","URI","105205528","fileSize","bytes","Palombi, Melissa Olympia","personal","scanning technician","3/6/2009","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/xz3h6924z3d1","338929","4862","cosv3n07.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~52~52~338929~123594"
"cosv1n07.tif","Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses","watercolors (paintings)","aat","300078925","Plate VII: Grecian helmet, coiffure, headdress","cited","Westermeier, Clifford P. (Clifford Peter), 1910-","naf","n 86124441","personal","illustrator","aat","300025123","1938","publication","goldwork","descriptiveTopic","aat","300044045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","helmets","descriptiveTopic","aat","300036794","hairstyles","descriptiveTopic","aat","300262903","headbands (headgear)","descriptiveTopic","aat","300046115","cheekpieces","descriptiveTopic","aat","300036851","metalwork","descriptiveTopic","aat","300015336","upper bevors","descriptiveTopic","aat","300203720","combs (armor components)","descriptiveTopic","aat","300203650","lappets","descriptiveTopic","aat","300210770","University of Colorado at Boulder Special Collections Department","repository","GT2110.W47","shelfList","29.2 cm (L) x 21.6 cm (W)","29.2","length","cm","21.6","width","cm","watercolor (paint)","medium","aat","300015045","","","","","","","","","painting (image-making)","aat","300054216","","","","Greek (ancient)","aat","300020072","Ancient Greek","ULAN Nationalities and Places","906710","","","","a. A helmet worn by an official of the Greek army. b. A youth with long ""ambrosial locks"" falling to his shoulders. c. A priest of Bacchus crowned with leaves of grape and purple band with lappets fringed with gold.","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","book","citation","URI","105145204","fileSize","bytes","Palombi, Melissa Olympia","personal","scanning technician","2/24/2009","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/hs670s13d3jk","338055","4862","cosv1n07.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~52~52~338055~123549"
"cosv2n07.tif","Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses","watercolors (paintings)","aat","300078925","Plate VII: Late Middle Ages Italian cap, or hat cowl, hat","cited","Westermeier, Clifford P. (Clifford Peter), 1910-","naf","n 86124441","personal","illustrator","aat","300025123","1938","publication","hairstyles","descriptiveTopic","aat","300262903","silk (textile)","descriptiveTopic","aat","300243428","caps (headgear)","descriptiveTopic","aat","300046094","hats","descriptiveTopic","aat","300046106","","","","","","","","","","","","","","","","","","","","","hoods (headgear)","descriptiveTopic","aat","300046121","wimples","descriptiveTopic","aat","300212997","plumes (ornaments)","descriptiveTopic","aat","300203648","scarves (costume accessories)","descriptiveTopic","aat","300046123","coifs","descriptiveTopic","aat","300213433","velvet (fabric weave)","descriptiveTopic","aat","300133711","pelt","descriptiveTopic","aat","300193371","cloth","descriptiveTopic","aat","300162391","University of Colorado at Boulder Special Collections Department","repository","GT2110.W47","shelfList","29.2 cm (L) x 21.6 cm (W)","29.2","length","cm","21.6","width","cm","watercolor (paint)","medium","aat","300015045","","","","","","","","","painting (image-making)","aat","300054216","","","","Late Medieval","aat","300111307","Italian","ULAN Nationalities and Places","902300","","","","a. Italian---headdress of a senator of Rome. Mushroom cap of red velvet and ermine trimmed. Scarf of silk. About 1345. b. Italian---a youth with hood or cowl with long tail-like appendage dropping to the back of the knee. c. Italian---a high-born gentleman with peaked hat and round crown. Note under-skullcap of striped fabric. About 1380.","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","book","citation","URI","104884612","fileSize","bytes","Palombi, Melissa Olympia","personal","scanning technician","3/5/2009","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/98653n70s7zz","338454","4862","cosv2n07.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~52~52~338454~123569"
"cosv3n08.tif","Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses","watercolors (paintings)","aat","300078925","Plate VIII: 18th Century Prussian helmet","cited","Westermeier, Clifford P. (Clifford Peter), 1910-","naf","n 86124441","personal","illustrator","aat","300025123","1938","publication","helmets","descriptiveTopic","aat","300036794","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","hairstyles","descriptiveTopic","aat","300262903","motifs","descriptiveTopic","aat","300009700","plumes (ornaments)","descriptiveTopic","aat","300203648","neckpieces","descriptiveTopic","aat","300210071","collars (neckwear)","descriptiveTopic","aat","300210058","cord (fiber product)","descriptiveTopic","aat","300014247","tassel","descriptiveTopic","aat","300232185","","","","","University of Colorado at Boulder Special Collections Department","repository","GT2110.W47","shelfList","29.2 cm (L) x 21.6 cm (W)","29.2","length","cm","21.6","width","cm","watercolor (paint)","medium","aat","300015045","","","","","","","","","painting (image-making)","aat","300054216","","","","Rococo","aat","300021155","Prussian","ULAN Nationalities and Places","901830","","","","a. A Prussian helmet of the period. b. Motifs---It is the period of the Rococo. The soft undulating and sensuous curved line is in vogue. The shell is the outstanding motif. All types of naturalistic vegetable flower and animal forms are used. Ribbons, garlands, bows, fronds. The Chinese is in fashion. c. Colors---They are light and gay. Soft blues, green-blues, blue-greens, shell pink, citron, putty tones, buff, cream, white, god. d. Cosmetics---powder, rouge, scent, pomades, patches, false hair, unguents. e. Textiles---velvet, brocade, armures, damasks, satin, lace, cloth of gold, embroideries, toile de Jouy, brocatelles, petit point, rep, calico.","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","book","citation","URI","103814384","fileSize","bytes","Palombi, Melissa Olympia","personal","scanning technician","3/6/2009","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/h92n0850s578","338948","4862","cosv3n08.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~52~52~338948~123595"
"cosv2n08.tif","Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses","watercolors (paintings)","aat","300078925","Plate VIII: Late Middle Ages French headdress, hat, hood or cowl","cited","Westermeier, Clifford P. (Clifford Peter), 1910-","naf","n 86124441","personal","illustrator","aat","300025123","1938","publication","hats","descriptiveTopic","aat","300046106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","hoods (headgear)","descriptiveTopic","aat","300046121","hennins","descriptiveTopic","aat","300210759","hair ornaments","descriptiveTopic","aat","300209287","coifs","descriptiveTopic","aat","300213433","cloth","descriptiveTopic","aat","300162391","collars (neckwear)","descriptiveTopic","aat","300210058","","","","","","","","","University of Colorado at Boulder Special Collections Department","repository","GT2110.W47","shelfList","29.2 cm (L) x 21.6 cm (W)","29.2","length","cm","21.6","width","cm","watercolor (paint)","medium","aat","300015045","","","","","","","","","painting (image-making)","aat","300054216","","","","Late Medieval","aat","300111307","French","ULAN Nationalities and Places","901600","","","","a. French---fan shaped headdress of a simple horned hennin type with a long tail encasing the hair. About 1460-80. b. French---a lady of rank with unusual hat-like headdress, oriental in origin. About 1480. c. French---a lady of rank with a close cap of metallic cloth and scalloped or foliated hood draped about the head. About 1450-80.","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","book","citation","URI","104928140","fileSize","bytes","Palombi, Melissa Olympia","personal","scanning technician","3/5/2009","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/2949022892gj","338473","4862","cosv2n08.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~52~52~338473~123570"
"cosv1n08.tif","Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses","watercolors (paintings)","aat","300078925","Plate VIII: Roman helmet","cited","Westermeier, Clifford P. (Clifford Peter), 1910-","naf","n 86124441","personal","illustrator","aat","300025123","1938","publication","goldwork","descriptiveTopic","aat","300044045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","helmets","descriptiveTopic","aat","300036794","cheekpieces","descriptiveTopic","aat","300036851","metalwork","descriptiveTopic","aat","300015336","motifs","descriptiveTopic","aat","300009700","combs (armor components)","descriptiveTopic","aat","300203650","burgonets","descriptiveTopic","aat","300036806","","","","","","","","","University of Colorado at Boulder Special Collections Department","repository","GT2110.W47","shelfList","29.2 cm (L) x 21.6 cm (W)","29.2","length","cm","21.6","width","cm","watercolor (paint)","medium","aat","300015045","","","","","","","","","painting (image-making)","aat","300054216","","","","Roman (ancient Italian style)","aat","300020533","Ancient Roman","ULAN Nationalities and Places","903110","","","","a. A type of helmet worn by a high official in the Roman army. b. Motifs---honeysuckle, acanthus, laurel, rose, pineapple, vine, palm, ivy, poppy, winged dolphins, winged horses, garlands, fruits, masks, human and divine figures. c. Colors---purple and gold reserved for those of noble rank and victorious generals and emperor. Purple strip for men of rank. Blue, black, green, white, silver, gray and tan. d. Cosmetics---white lead, vermilion, oils and scent, soot was used for eyelids and eyebrows. The patch was also used. False hair. e. Textiles---skins, furs, felt, linen wool, much silk and leather. Cotton was used but for household purposes. Embroider was used with much gold and silver thread.","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","book","citation","URI","103401780","fileSize","bytes","Palombi, Melissa Olympia","personal","scanning technician","2/24/2009","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/t85n4q31w5fn","338074","4862","cosv1n08.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~52~52~338074~123550"
"cosv3n10.tif","Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses","watercolors (paintings)","aat","300078925","Plate X: 18th Century French hats, wig","cited","Westermeier, Clifford P. (Clifford Peter), 1910-","naf","n 86124441","personal","illustrator","aat","300025123","1938","publication","wigs","descriptiveTopic","aat","300046049","Watteau hats","descriptiveTopic","aat","300210892","hairstyles","descriptiveTopic","aat","300262903","hats","descriptiveTopic","aat","300046106","","","","","","","","","","","","","","","","","","","","","motifs","descriptiveTopic","aat","300009700","cosmetics","descriptiveTopic","aat","300236306","plumes (ornaments)","descriptiveTopic","aat","300203648","gems (object genres)","descriptiveTopic","aat","300011172","lace (needlework)","descriptiveTopic","aat","300132861","rats (hairpieces)","descriptiveTopic","aat","300220749","kerchiefs","descriptiveTopic","aat","300046122","fringe","descriptiveTopic","aat","300227830","University of Colorado at Boulder Special Collections Department","repository","GT2110.W47","shelfList","29.2 cm (L) x 21.6 cm (W)","29.2","length","cm","21.6","width","cm","watercolor (paint)","medium","aat","300015045","","","","","","","","","painting (image-making)","aat","300054216","","","","Rococo","aat","300021155","French","ULAN Nationalities and Places","901600","","","","a. French---hat of the rustic type as worn by Marie Antoinette. About 1787. b. French---elaborate hat, trimmed with plumes and pearls, perched on a fantastic wig of the period, powdered. About 1776-80. c. French---hair dressed very high and padded with cotton wool and masses of false hair. Kerchief trimmed with lace and flowers, powdered. About 1778-80.","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","book","citation","URI","104217480","fileSize","bytes","Palombi, Melissa Olympia","personal","scanning technician","3/6/2009","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/dt689k41z5kr","338986","4862","cosv3n10.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~52~52~338986~123597"
"cosv2n10.tif","Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses","watercolors (paintings)","aat","300078925","Plate X: Late Middle Ages English hennin; little, heart, horned","cited","Westermeier, Clifford P. (Clifford Peter), 1910-","naf","n 86124441","personal","illustrator","aat","300025123","1938","publication","hennins","descriptiveTopic","aat","300210759","jewelry","descriptiveTopic","aat","300209286","frontlets (headgear)","descriptiveTopic","aat","300266677","","","","","","","","","","","","","","","","","","","","","","","","","coifs","descriptiveTopic","aat","300213433","lawn (textile)","descriptiveTopic","aat","300249444","gems (object genres)","descriptiveTopic","aat","300011172","cloth","descriptiveTopic","aat","300162391","collars (neckwear)","descriptiveTopic","aat","300210058","necklaces","descriptiveTopic","aat","300046001","veils (headcloths)","descriptiveTopic","aat","300046128","galloon","descriptiveTopic","aat","300231784","University of Colorado at Boulder Special Collections Department","repository","GT2110.W47","shelfList","29.2 cm (L) x 21.6 cm (W)","29.2","length","cm","21.6","width","cm","watercolor (paint)","medium","aat","300015045","","","","","","","","","painting (image-making)","aat","300054216","","","","Late Medieval","aat","300111307","English","ULAN Nationalities and Places","901310","","","","a. English---Heart shaped hennin with skull cap of quilted fabric. A veil falls down the back and is of fine material. About 1400-50. b. English---The little hennin with a short conical cap. It fits close to the head and is covered with fabric and trailing veils of fine fabric. c. English---The horned hennin or escoffion. A two horned arrangement about 30 inches wide made of fine lawn, starched and wired.","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","book","citation","URI","104505992","fileSize","bytes","Palombi, Melissa Olympia","personal","scanning technician","3/5/2009","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/xp649b49m478","338511","4862","cosv2n10.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~52~52~338511~123572"
"cosv1n10.tif","Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses","watercolors (paintings)","aat","300078925","Plate X: Roman helmet, coiffure, helmet","cited","Westermeier, Clifford P. (Clifford Peter), 1910-","naf","n 86124441","personal","illustrator","aat","300025123","1938","publication","helmets","descriptiveTopic","aat","300036794","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","hairstyles","descriptiveTopic","aat","300262903","cheekpieces","descriptiveTopic","aat","300036851","metalwork","descriptiveTopic","aat","300015336","motifs","descriptiveTopic","aat","300009700","plumes (ornaments)","descriptiveTopic","aat","300203648","burgonets","descriptiveTopic","aat","300036806","","","","","","","","","University of Colorado at Boulder Special Collections Department","repository","GT2110.W47","shelfList","29.2 cm (L) x 21.6 cm (W)","29.2","length","cm","21.6","width","cm","watercolor (paint)","medium","aat","300015045","","","","","","","","","painting (image-making)","aat","300054216","","","","Roman (ancient Italian style)","aat","300020533","Ancient Roman","ULAN Nationalities and Places","903110","","","","a. A helmet---worn by the soldiers of the Roman army. b. A youth with hair curled and hanging free. c. A helmet worn by the soldiers of the Imperial Guard.","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","book","citation","URI","186764012","fileSize","bytes","Palombi, Melissa Olympia","personal","scanning technician","3/5/2009","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/xd9z8342c1pz","338112","4862","cosv1n10.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~52~52~338112~123613"
